model1,model2,fold,stimuli,conv1,block1,block2,block3,block4
pcam-small-ImageNet-freezeTrue,pcam-small-RadImageNet-freezeTrue,fold5,pcam-small,0.5243975108868744,0.3392191978671562,0.26165462913273035,0.18597685330576302,0.13157021886887238
pcam-small-ImageNet-freezeTrue,ImageNet,fold1,pcam-small,0.8623628840874472,0.8343840372353784,0.7227013228935656,0.5030760279967514,0.24192480336124006
pcam-small-ImageNet-freezeTrue,ImageNet,fold2,pcam-small,0.8669327839196107,0.8368801528947133,0.7346611293991375,0.51111783353547,0.2518989576320966
pcam-small-ImageNet-freezeTrue,ImageNet,fold3,pcam-small,0.8649162215839729,0.8348982886718781,0.7294619673307137,0.49576154786727306,0.24761998071828364
pcam-small-ImageNet-freezeTrue,ImageNet,fold4,pcam-small,0.8570597044954603,0.8346562496972847,0.7303022663208906,0.4988988178257596,0.2469785742774643
pcam-small-ImageNet-freezeTrue,ImageNet,fold5,pcam-small,0.9412415632967385,0.940510869435745,0.8972525730673417,0.7980706054042882,0.5768046127744579
pcam-small-RadImageNet-freezeTrue,RadImageNet,fold1,pcam-small,0.7084944477197885,0.40715874548837283,0.2993716527694659,0.24971208888951205,0.2912826822933878
pcam-small-RadImageNet-freezeTrue,RadImageNet,fold2,pcam-small,0.7142101112172161,0.4186118580839828,0.3095594071250184,0.23807699835227628,0.26942404884212107
pcam-small-RadImageNet-freezeTrue,RadImageNet,fold3,pcam-small,0.7090565575071746,0.40859767468784225,0.30706316868869005,0.2586429265703096,0.28817358695547857
pcam-small-RadImageNet-freezeTrue,RadImageNet,fold4,pcam-small,0.7057536699731554,0.4052496711647173,0.30914518266364144,0.261822340234218,0.26675438709772287
pcam-small-RadImageNet-freezeTrue,RadImageNet,fold5,pcam-small,0.7135487784578463,0.4049701689350094,0.310565093828587,0.25797881079243357,0.308702224188247
