model1,model2,fold,stimuli,conv1,block1,block2,block3,block4
isic-ImageNet-freezeTrue,isic-RadImageNet-freezeTrue,fold5,isic,0.5400540896140434,0.3615781326943809,0.2697221767636606,0.20644341500316865,0.1556678690916698
isic-ImageNet-freezeTrue,ImageNet,fold1,isic,0.8122118066132968,0.811420479703443,0.7323917936259624,0.498888950363004,0.25998030561594
isic-ImageNet-freezeTrue,ImageNet,fold2,isic,0.9230877736375938,0.9513291942758325,0.9227190124128215,0.8260593097110984,0.6144215640437711
isic-ImageNet-freezeTrue,ImageNet,fold3,isic,0.8166644920561763,0.8132373117711467,0.7392483083105768,0.4953084148868282,0.24361267352598887
isic-ImageNet-freezeTrue,ImageNet,fold4,isic,0.8359672098911457,0.8078272137817327,0.7381316637324677,0.5021710333145745,0.25810730398594195
isic-ImageNet-freezeTrue,ImageNet,fold5,isic,0.9269519168206026,0.9510048320876378,0.9177381737742658,0.8205077690966179,0.5948883773912994
isic-RadImageNet-freezeTrue,RadImageNet,fold1,isic,0.6247017744673014,0.4626278550805051,0.34963113013394476,0.2804228918194965,0.29006002559494287
isic-RadImageNet-freezeTrue,RadImageNet,fold2,isic,0.6228393295192833,0.45309624340041826,0.33745315486906696,0.278856094936027,0.3325680993555548
isic-RadImageNet-freezeTrue,RadImageNet,fold3,isic,0.6130327877402169,0.44991262833892964,0.34967688091485705,0.27911596638287406,0.33161265797104733
isic-RadImageNet-freezeTrue,RadImageNet,fold4,isic,0.6348569632104962,0.4543508043865877,0.3354894463268074,0.2766866815611121,0.3356090287728194
isic-RadImageNet-freezeTrue,RadImageNet,fold5,isic,0.6243955801123114,0.4571785738153319,0.34354533436049034,0.28614168975830234,0.3317996733053157
